-12005.721,-12407.392,0.0065812156,1467
-12007.862,-12562.875,0.0064097495,1472
-12010.029,-12718.356,0.0062382575,1475
-12012.224,-12873.837,0.0060667918,1479
-12014.444,-13029.317,0.0058953003,1484
-12016.692,-13184.796,0.0057238091,1488
-12018.966,-13340.273,0.0055523179,1492
-12021.267,-13495.75,0.0053808269,1495
-12023.594,-13651.226,0.005209362,1499
-12025.948,-13806.701,0.0050378713,1503
-12028.329,-13962.175,0.0048663808,1507
-12030.737,-14117.649,0.0046948904,1511
-12033.171,-14273.121,0.0045234002,1515
-12035.631,-14428.592,0.0043519101,1520
-12038.119,-14584.062,0.004180446,1523
-12040.633,-14739.531,0.0040089561,1527
-12043.173,-14895,0.0038374665,1531
-12045.74,-15050.467,0.0036659768,1535
-12048.334,-15205.934,0.0034944873,1539
-12050.955,-15361.399,0.0033229979,1544
-12053.602,-15516.863,0.0031515087,1547
-12056.276,-15672.327,0.0029800194,1551
-12058.977,-15827.789,0.0028085302,1556
-12061.704,-15983.25,0.0026370413,1560
-12064.458,-16138.711,0.0024655523,1564
-12067.238,-16294.17,0.0022940893,1568
-12070.045,-16449.628,0.0021226004,1572
-12072.879,-16605.086,0.0019511117,1576
-12075.739,-16760.542,0.0017796229,1580
-12078.626,-16915.997,0.0016081343,1584
-12081.54,-17071.451,0.0014366716,1588
-12084.48,-17226.905,0.001265183,1591
-12087.447,-17382.357,0.0010936945,1596
-12090.441,-17537.808,0.00092220599,1600
-12093.461,-17693.258,0.00075069166,1603
-12096.508,-17848.707,0.00057920323,1607
-12099.582,-18004.155,0.00040774064,1611
-12102.682,-18159.602,0.00023625223,1616
-12105.809,-18315.047,6.4763825e-05,1619
-12108.962,-18470.492,-0.00010672458,2305
-12112.142,-18625.935,-0.00027821299,2301
-12115.349,-18781.378,-0.00044967555,2298
-12118.582,-18936.819,-0.00062116399,2293
-12121.842,-19092.26,-0.00079265242,2289
-12125.129,-19247.699,-0.0009641409,2286
-12128.442,-19403.137,-0.0011356294,2282
-12131.782,-19558.574,-0.0013071438,2278
-12135.149,-19714.01,-0.0014786065,2273
-12138.542,-19869.445,-0.0016500951,2269
-12141.962,-20024.878,-0.0018215838,2265
-12145.408,-20180.311,-0.0019930725,2261
-12148.881,-20335.742,-0.0021645612,2257
-12152.381,-20491.172,-0.0023360242,2253
-12155.908,-20646.601,-0.0025075132,2249
-12159.461,-20802.029,-0.0026790022,2246
-12163.04,-20957.456,-0.0028504912,2242
-12166.647,-21112.882,-0.0030219804,2238
-12170.28,-21268.306,-0.0031934696,2234
-12173.939,-21423.73,-0.0033649331,2229
-12177.625,-21579.152,-0.0035364225,2225
-12181.338,-21734.573,-0.003707912,2221
-12185.077,-21889.992,-0.0038794016,2218
-12188.844,-22045.411,-0.0040509172,2213
-12192.636,-22200.828,-0.0042223813,2210
-12196.456,-22356.245,-0.0043938712,2206
-12200.302,-22511.66,-0.0045653614,2202
-12204.174,-22667.073,-0.0047368517,2198
-12208.074,-22822.486,-0.0049083421,2194
-12211.999,-22977.897,-0.0050798326,2190
-12215.952,-23133.308,-0.0052512974,2186
-12219.931,-23288.717,-0.0054227883,2181
-12223.937,-23444.124,-0.0055942793,2177
-12227.969,-23599.531,-0.0057657703,2173
-12232.028,-23754.936,-0.0059372618,2169
-12236.114,-23910.34,-0.0061087017,2166
-12240.226,-24065.743,-0.0062801932,2161
-12244.365,-24221.144,-0.0064516852,2158
-12248.53,-24376.545,-0.0066231774,2154
-12252.723,-24531.944,-0.0067946695,2150
-12256.941,-24687.342,-0.0069661619,2145
-12261.187,-24842.738,-0.0071376287,2141
-12265.459,-24998.133,-0.0073091216,2137
-12269.757,-25153.527,-0.0074806149,2133
-12274.083,-25308.92,-0.0076521082,2130
-12278.434,-25464.311,-0.0078236017,2126
-12282.813,-25619.701,-0.0079950695,2121
-12287.218,-25775.09,-0.0081665377,2117
-12291.65,-25930.478,-0.008338032,2114
-12296.108,-26085.864,-0.0085095265,2110
-12300.593,-26241.249,-0.0086810213,2105
-12305.105,-26396.633,-0.0088525162,2102
-12309.643,-26552.015,-0.0090239856,2098
-12314.208,-26707.396,-0.0091954554,2094
-12318.799,-26862.775,-0.009366951,2089
-12323.417,-27018.154,-0.0095384469,2086
-12328.062,-27173.531,-0.0097099433,2081
-12332.734,-27328.906,-0.00988144,2078
-12337.432,-27484.281,-0.010052885,2073
-12342.156,-27639.654,-0.010224383,2069
-12346.907,-27795.025,-0.01039588,2065
-12351.685,-27950.395,-0.010567352,2062
-12356.489,-28105.764,-0.01073885,2057
-12361.32,-28261.132,-0.010910323,2054
-12366.178,-28416.498,-0.011081821,2050
-12371.062,-28571.863,-0.011253295,2046
-12375.973,-28727.226,-0.011424794,2042
-12380.911,-28882.588,-0.011596268,2038
-12385.875,-29037.949,-0.011767768,2034
-12390.865,-29193.308,-0.011939243,2029
-12395.883,-29348.666,-0.012110718,2026
-12400.927,-29504.022,-0.012282219,2022
-12405.997,-29659.377,-0.012453694,2017
-12411.094,-29814.731,-0.012625197,2014
-12416.218,-29970.083,-0.012796699,2009
-12421.369,-30125.434,-0.01296815,2005
-12426.546,-30280.783,-0.013139653,2001
-12431.749,-30436.131,-0.01331113,1997
-12436.979,-30591.478,-0.013482634,1994
-12442.236,-30746.823,-0.013654112,1990
-12447.52,-30902.166,-0.013825591,1985
-12452.83,-31057.508,-0.01399707,1981
-12458.166,-31212.849,-0.01416855,1977
-12463.53,-31368.188,-0.014340056,1973
-12468.919,-31523.526,-0.014511536,1970
-12474.336,-31678.862,-0.014683017,1965
-12479.779,-31834.197,-0.014854498,1962
-12485.249,-31989.531,-0.01502598,1958
-12490.745,-32144.862,-0.015197462,1954
-12496.268,-32300.193,-0.01536897,1949
-12501.817,-32455.522,-0.015540453,1945
-12507.393,-32610.849,-0.015711937,1942
-12512.996,-32766.175,-0.015883421,1937
-12518.625,-32921.499,-0.016054905,1934
-12524.281,-33076.822,-0.01622639,1929
-12529.964,-33232.144,-0.016397876,1925
-12535.673,-33387.464,-0.016569362,1922
-12541.408,-33542.782,-0.016740848,1917
-12547.171,-33698.099,-0.016912335,1913
